"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26224,,"January 29, 2026",,"Northern Tool + Equipment Recalls Hot Water Pressure Washers Due to Fire Hazard","NorthStar Hot Water Pressure Washers","This recall involves three models of NorthStar pressure washers: NorthStar Gas Wet Steam and Hot Water Pressure Washers with item number 157310, NorthStar Gas Hot Water Commercial Pressure Washers with item number 157594, and NorthStar Trailer-Mounted Hot Water Commercial Pressure Washers with item number 157595. The item number and the serial number are printed on a label located on the engine. Only pressure washers with a MONTHYEAR code in the product serial number between 0125 (January 2025) and 0825 (August 2025), and a WEEKYEAR burner date code between 0125 and 2625 (weeks 01 to 26 of 2025) are included in this recall. The burner date code is printed on a separate label. The location varies per product.Product NameItem Number&nbsp;Item Number and Serial Number location&nbsp;Burner Date Code locationNorthStar Gas Wet Steam and Hot Water Pressure Washer&nbsp;157310Label on engineLabel under battery boxNorthStar Gas Hot Water Commercial Pressure Washer&nbsp;157594Label on engineLabel under ball valve assemblyNorthStar Trailer-Mounted Hot Water Commercial Pressure Washer157595Label on engineLabel under NorthStar logo","The fan wheel on the recalled pressure washers can fail, causing abnormal burner operation that can produce smoke and/or bursts of flames during use, posing a fire hazard.",,,Repair,"About 1,416","None reported","Consumers should immediately stop using the recalled pressure washers and contact Northern Tool + Equipment to request a free repair by an authorized technician at a Northern Tool + Equipment service center or a Northern Tool + Equipment authorized third-party servicer. Consumers should visit https://www.northerntool.com/recall-details-pw to schedule the repair.","Sold At","Northern Tool + Equipment stores nationwide and online at NorthernTool.com, Amazon.com, Ebay.com, and GNEDI.com from January 2025 through August 2025 for between $5,000 and $10,000.",,"Northern Tool + Equipment Manufacturing, of Faribault, Minnesota",,"United States",,
25452,,"August 28, 2025",,"TTI Outdoor Power Equipment Recalls RYOBI Pressure Washers Due to Projectile Hazard; Risk of Serious Injury","RYOBI Electric Pressure Washers","This recall involves Ryobi brushless electric pressure washers, models RY142300, RY142300VNM and RY142711VNM. The recalled pressure washers are green and have a spray nozzle, a detergent tank with a blue cap and storage for accessories. Ryobi is printed on the front of the unit. The model and following serial numbers can be found on the data plate located on the side of the motor housing:&nbsp;Model Number / NameSerial Number RangeRY142300 and RY142300VNM - Electric 2300 PSI Pressure WasherEU17121D010001 through EU20256N180999LT20211D140001 through LT22050D090960RG22062D150001 through RG23182N999999RY142711VNM - Electric 2700 PSI Pressure WasherLT21403D070001 through LT22046N090714RG21411D010001 through RG23182N999999","The pressure washer's capacitor can overheat and burst, causing parts to be forcefully ejected, posing a risk of serious injury from impact to the user or bystanders.",,,Repair,"About 764,000 (In addition, about 16,000 were sold in Canada)","TTI Outdoor Power Equipment has received 135 reports of capacitors overheating, including 41 reports of explosions, resulting in 32 injuries and/or fractures to the fingers, hands, face, and eyes.","Consumers should immediately stop using the recalled pressure washers and visit&nbsp;https://www.ryobitools.com/recall to determine if their pressure washer is included in the recall and to receive a free repair kit, including shipping and installation instructions. The repair kit consists of a replacement capacitor. Proof of purchase (receipt) is not required.&nbsp;","Sold At","Home Depot and Direct Tools Factory Outlet stores nationwide, and online at homedepot.com and directtoolsoutlet.com from July 2017 through June 2024 for between approximately $300 and $400.",,"TTI Outdoor Power Equipment, Inc. (TTIOPE), of Anderson, South Carolina",,"Vietnam and China",,
24070,,"December 28, 2023",,"FNA Group Recalls Simpson Pressure Washers Due to Burn Hazard; Sold Exclusively at Lowe’s","Simpson Gas Pressure Washers with Electric Start","This recall involves Simpson Gas Pressure Washers with model number PS61264. The pressure washers are black in color.&nbsp; The Simpson logo, “Pro Series” and 4400 PSI are printed on the handle of the unit. The model number is printed on a silver label on the unit’s frame.","The lithium battery in the electric start system can overheat, posing a burn hazard.",,,Repair,"About 2,930","FNA has received two reports of batteries in the pressure washer’s electric start feature overheating and damaging the units. No injuries have been reported.","Consumers should immediately stop using the recalled gas pressure washer and contact FNA Group Inc. for instructions on how to have their unit repaired free of charge at an authorized repair facility. The repair will replace the lithium battery in the electric start system with a sealed lead acid battery.","Sold At","Lowe's stores nationwide and at lowes.com from March 2023 through July 2023 for about $1,100.",,"FNA Group Inc., of Pleasant Prairie, Wisconsin",,"United States",,
