"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26306,,"February 26, 2026",,"Andersen Windows Recalls Window Opening Control Devices Sold as Kits or Installed on 100 Series Casement Windows Due to Fall and Serious Injury Hazards","Window opening control devices sold as kits or installed on 100 Series casement windows","This recall involves window opening control devices sold individually as kits or as factory-installed accessories and applied to 100 Series casement windows that were manufactured prior to November 19, 2025. Consumers can contact Andersen Windows and share the Product ID number on the label on the upper right corner of the window to determine if the unit is included in the recall.&nbsp;&nbsp;","The window opening control devices can break or detach&nbsp;after accidental or other impact, allowing the window to be opened, posing fall and serious injury hazards.",,,Repair,"About 91,000 (In addition, about 180 were sold in Canada)","The firm has received eight reports of the devices breaking, detaching or malfunctioning. No injuries have been reported.","Consumers should leave the recalled windows with the opening control devices in the closed and locked position and immediately contact Andersen Windows to schedule a free in-home repair by an authorized technician. Consumers should submit a request for the repair to:&nbsp;www.andersenwindows.com/100seriescasementwocdrecall&nbsp;","Sold At","Independent window distributors and online at parts.andersenwindows.com from October 2015 through December 2025 for between $9 (individual kit) and $220 (factory installed on 100 series casement window).",,,"Andersen Windows, Inc., of Bayport, Minnesota","United States",,
25212,,"April 03, 2025",,"AmesburyTruth Recalls Ashland Casement Window Hinge Tracks Due to Impact Injury Hazard","Ashland 10-inch and 14-inch two-bar casement window hinge tracks","This recall involves Ashland 10-inch and 14-inch two-bar right-hand and left-hand casement window hinge tracks installed in windows to allow the windows to be cranked opened and closed. The casement window hinge tracks include part numbers 2003558, 2003559, 2004271 and 2004272. These products can be identified by locating “R10,” “L10,” “R14” or “L14” located on the face of the casement window hinge track. These hinge tracks were manufactured and sold to residential and commercial window manufacturers in boxes dated April 2024 through December 2024.","The metal sliding arm can disengage from the hinge track causing the window sash to fall, posing an impact injury hazard to consumers.",,,Replace,"About 200,000","The firm has received two reported incidents involving a window sliding arm becoming disengaged from the hinge tracks. No injuries have been reported.","Consumers should leave windows in the closed and locked positions and immediately contact AmesburyTruth to coordinate a free window inspection by a professional, who will install free replacement hinge tracks for those with a manufacturing defect.","Sold At","AmesburyTruth to various window manufacturers or service parts providers nationwide from April 2024 through January 2025 for about $2.",,"Amesbury Industries Inc., d/b/a AmesburyTruth, of Houston, Texas",,Mexico,,
25120,,"February 06, 2025",,"Pella Recalls Sliding Patio Doors and Windows Due to Battery Ingestion Hazard; Violation of Reese’s Law Federal Safety Regulations for Consumer Products with Button Cell Batteries","Pella Reserve and Lifestyle Sliding Patio Doors and Lifestyle Windows","This recall involves the following Pella’s sliding patio doors and windows with automated shades:The Pella Reserve and Pella Lifestyle sliding doors with Insynctive technology,&nbsp;models 2-panel, 3-panel, and 4-panel sliding doors. These doors have a sensor housing where the cell battery is located.&nbsp;Date codes for doors range from 031924 to 060524. The date code is etched on the lower corner of the glass.The Pella Lifestyle windows and sliding doors with Insynctive remote control,&nbsp;models: 206A0000 (Generation 2) and 206A0001 (Generation 3). The Pella logo is printed on the lower 1/3 of the front panel of the remote. The UPC code on the packaging is 748171618722.The battery-operated remote controls were also sold individually.","The recalled products violate the mandatory federal regulations for consumer products containing button cell or coin batteries, because the sliding doors’ sensor panel and the windows’ remote control have button cell batteries that can be easily accessed by children. This poses an ingestion hazard. In addition, the recalled products do not have the required warnings. When button cell batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns, and death.&nbsp;",,,"Replace, Repair","About 340","None reported","Consumers should immediately remove the battery in the sensor from the sliding door panels and in the windows’ remote control and place them in an area that children cannot access. Contact Pella for instructions on how to receive a free replacement remote, including shipping, or to schedule a door repair by a qualified technician, free of cost. Pella is contacting all known purchasers directly.Note: Button cell batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.&nbsp;","Sold At","Pella direct, Lowe’s and Builders FirstSource stores nationwide and online from March 2024 through June 2024 for between $5,000 and $20,000 for the doors, depending on the model, about $1,900 for the uninstalled windows, and between $60 and $110, for the remote when sold individually.",,,"Pella Corporation, of Pella, Iowa","United States",,
24732,,"December 21, 2023",,"Pella Recalls Casement Windows Due to Injury Hazard (Recall Alert)","Pella Architect Series Casement Windows","This recall involves Pella's Architect Series venting wood and aluminum-clad casement windows. The following four custom-made casement window types are included in this recall: all venting hurricane impact products with side pivot hardware, all venting casements with a frame height greater than 96 inches, all venting casements with a frame width wider than 35 inches, and all venting casements with a frame width greater than 29 inches and a vent height greater than 47 inches with side pivot hardware. The serial number is etched in a lower corner of the window glass. Serial numbers included in this recall can be verified at www.PellaHingeRecall.expertinquiry.com.","The window’s sash can detach from the frame and fall, posing an injury hazard to consumers.",,,Repair,"About 12,000 (In addition, about 305 were sold in Canada and about 10 were sold in Mexico)","The firm has received one report of a window sash detaching from the frame and falling. No injuries have been reported.","Consumers should keep the recalled casement windows shut and locked at all times and contact Pella to receive a free repair by a Pella-designated service technician.","Sold At","Authorized distributors nationwide, including Pella Window and Door stores, Lowe’s, ABC Supply, Allied Building Products, Builders First Source, Builders Supply Co, Inc., Hammond Lumber Company, McCoy’s Building Supply, National Lumber, and The Carter Companies stores nationwide from January 2021 through July 2023 for between $700 and $10,000 per window.",,"Pella Corporation, of Pella, Iowa",,"United States",,
