"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26040,,"October 23, 2025",,"Sauna360 Recalls Tylö Halmstad and Kiruna Hybrid Saunas Due to Fall Hazard","Tylö Halmstad and Kiruna Hybrid Saunas","This recall involves bench seating in Sauna360’s Tylö branded Halmstad and Kiruna Hybrid sauna rooms.&nbsp;The serial number for each room can be found on both the packaging and the sauna rooms. The Halmstad 2, 3, and 4 sauna rooms have the serial number label located beneath the upper bench on the left side, directly above the electrical contactor box.&nbsp;The Kiruna Hybrid 2 and 3 rooms have the serial number label applied to the right wall, located beneath the right side of the upper bench. The model number is printed in the manual. The following models and serial numbers are included in this recall:Recalled Model NumbersRange of Recalled Serial NumbersTRAD, Tylö Halmstad™ 2, W/BLISS, 15A, 120V, CB21-1, V1CSFxxABTRxx-V1-4933 through CSFxxABTRxx-V1-6970&nbsp;TRAD, Tylö Halmstad™ 2, W/BLISS, 20A, 120V, CB21-1, V1TRAD, Tylö Halmstad™ 3, W/BLISS, 240V, CB23-1, V1&nbsp;TRAD, Tylö Halmstad™ 4, W/BLISS, 240V, CB23-1, V1IS, Tylö Kiruna Hybrid™ 2, W/BLISS, 15A, 120V, LOW EMR, CB20-1, V1CSFxxABISxxTL-V1-4964 through CSFxxABISxxTL-V1-7224&nbsp;IS, Tylö Kiruna Hybrid™ 2, W/BLISS, 20A, 120V, LOW EMR, CB20-1, V1IS, Tylö Kiruna Hybrid™ 3, W/BLISS, 240V, LOW EMR, CB22-1, V1","The saunas contain a bench that can collapse, posing a fall hazard to consumers.",,,Repair,"About 1,000","Sauna360 has received seven reports of the benches breaking, including one consumer with head and neck injuries.","Consumers should stop using the Tylö Halmstad and Kiruna Hybrid Sauna benches immediately and contact Sauna360 for a free repair. Sauna360 will provide a professional installer to retrofit the benches with additional hardware. Consumers will also receive a revised product manual from Sauna360 that includes the weight limit.","Sold At","Various distributors nationwide from July 2024 through December 2024 for between $6,000 and $12,000.","Sauna360, Inc., of Cokato, Minnesota",,,China,,
26008,,"October 09, 2025",,"Living Glow Portable Waist Fans Recalled Due to Fire Hazard; Manufactured by Guangzhou Jiguang Lighting; Sold by HSN","Living Glow portable waist fan","The recall includes the Living Glow five-in-one portable waist fan (model number CP-WFLED01). The model number is found on the label on the back of the fan. The recalled waist fan features five fan speeds, a three-mode flashlight and could be used as a power bank. The recalled fans were sold in gray, white, aqua, coral, red, and sage green. They feature a metal clip for attaching to a belt and a strap for wearing around the neck. The fans measure about 3.6 inches wide by 4 inches tall.Note: Do not throw this recalled lithium-ion battery or device in the trash, the general recycling stream (e.g., street-level or curbside recycling bins), or used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this recalled lithium-ion battery or device for disposal. Before taking your battery or device to a HHW collection center, contact that office ahead of time and ask whether it accepts recalled lithium-ion batteries. If it does not, contact your municipality for further guidance.","The lithium-ion batteries can overheat while charging, posing a fire hazard.",,,Refund,"About 48,000","The firm has received four reports of the portable waist fan melting or catching fire. No injuries or property damage have been reported.","Consumers should immediately stop using the recalled waist fan and register at https://www.waistfanrecall.info to receive a full refund. After registering for the recall, consumers should disable the portable fan per the firm’s instructions, then dispose of it in accordance with local and state regulations and not discard it in the household trash.","Sold At","HSN.com and on the HSN television network from May 2025 through July 2025 for between $20 and $25.",,"Guangzhou Jiguang Lighting Co. Ltd., of Guangzhou, China",,China,,
