"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-339,,"March 26, 2026",,"Nexgrill Recalls Over 10.2 Million Metal Wire Bristle Grill Brushes Due to Ingestion Hazard; Sold at Home Depot","Metal Wire Bristle Grill Brushes","This recall involves Nexgrill metal wire bristle grill brushes with black plastic or wood handles measuring between 18 and 21 inches long. The following model numbers are included in this recall and can be found on the product packaging: 530-0024, 530-0024G, 530-0034, 530-0039, 530-0041, 530-0042. Only the model numbers listed below are part of this recall. The word “Nexgrill” is included on each model.Model No.Brush DescriptionBrush PictureDistribution Dates530-002419-Inch Grill Brush2015-2026530-0024GGrill Cleaning Brush with Scraper&nbsp;2022-2026530-0034Long Handle Grill Brush&nbsp;2015-2026530-0039Grill Brush and Scraper&nbsp;2015-2026530-0041Grill Brush with Scrub Pad&nbsp;2015-2026530-0042Wood Handle Grill Brush&nbsp;2015-2021","Small metal wire bristles can detach from the brushes and stick to the grill or food, posing an ingestion hazard and risk of serious internal injuries that could require surgery.",,,Refund,"About 10.2 million","Nexgrill is aware of at least 68 reports and reviews where small wire bristles detached from the grill brushes, including five reports of consumers who swallowed metal bristles and sought medical treatment to remove the bristles from their digestive tract or throat.","Consumers should immediately stop using the recalled grill brushes and contact Nexgrill for a full refund to be issued as a gift card. Consumers will be provided with a registration code as part of the recall process and will be directed to upload a photograph of their grill brush with that code and their initials to the recall website to register for the recall. After receiving a confirmation email that their registration has been successfully processed, consumers will then receive directions on how to discard of the recalled grill brush.","Sold At","The recalled grill brushes were sold in stores at Home Depot and online at homedepot.com from 2015 through 2026 for between about $5 and $15.","Nexgrill Industries, Inc. of Chino, California",,,China,,
26-282,,"February 26, 2026",,"Weber Recalls Over 3.2 Million Metal Wire Bristle Grill Brushes Due to Ingestion Hazard","Metal Wire Bristle Grill Brushes","This recall involves the metal wire bristle grill brushes with plastic or wood handles measuring between 12 and 21 inches long, as described below. The following model numbers are included in this recall and can be found on the product packaging: 6277, 6278, 6463, 6464, 6493, and 6494. Only the model numbers listed below are part of this recall.Model No.Brush DescriptionBrush PhotographsDistribution Dates627712” black plastic handle with red ring stamped with Weber grill logo&nbsp;&nbsp;2021-2026627818” black plastic handle with red ring stamped with Weber grill logo&nbsp;&nbsp;2021-2026646312” bamboo handle with silver metal scraper on the back branded with Weber logo name2011-2021646418” bamboo handle with silver metal scraper on the back branded with Weber logo name2011-2021649321” black plastic handle with black ring stamped with Weber grill logo and metal binder with Weber grill logo2013-2021649412” black plastic handle with black ring stamped with Weber grill logo2013-2021","Small metal wire bristles can detach from the brushes, stick to the grill or food, posing an ingestion hazard and risk of serious internal injuries that could require surgery.",,,Replace,"About 3.2 million","Weber is aware of at least 38 reports and reviews where small wire bristles detached from the grill brushes, including four reports of consumers who swallowed metal bristles and sought medical treatment to remove the bristles from their digestive tract or throat.","Consumers should immediately stop using the recalled grill brushes and contact Weber for a cold cleaning nylon bristle grill brush replacement. Consumers will be asked to discard the recalled grill brushes.","Sold At","The recalled grill brushes were sold online and in stores at Lowe's, Home Depot, Ace Hardware, and Target, and online at Amazon and Weber.com from 2011 through 2026 for between $10 and $17. The products have also been found on resale sites, such as eBay.com.","Weber-Stephen Products LLC, of Palatine, Illinois",,,"China and Cambodia",,
25-203,,"April 03, 2025",,"Enerco Recalls DEWALT 70,000 BTU Outdoor Portable Cordless Forced Air Propane Heaters Due to Fire and Burn Hazards; Sold Exclusively at Lowe’s","DEWALT 70,000 BTU Outdoor Portable Cordless Forced Air Propane Heaters","This recall involves DEWALT 70,000 BTU outdoor portable cordless forced air propane heaters model number DXH70CFAVX. The heaters are yellow and black. The model number is located on the hang tag. “DEWALT” is printed in black on the side of the bottom yellow portion of the units.","The recalled portable heaters’ operating instructions can cause consumers to incorrectly depress the start button too quickly and prevent the fan from starting, causing the heaters to overheat, posing fire and burn hazards.",,,Repair,"About 21,250 (In addition, about 500 were sold in Canada)","The firm has received 11 reports of overheating. No injuries have been reported.","Consumers should immediately stop using the recalled heaters and contact Enerco to request new instructions and a warning sticker describing how to start the heater using the power button. The new instructions and warning sticker are also available via Enerco’s website at&nbsp;https://www.enercogroupinc.com/recall.&nbsp;Enerco and Lowe’s are contacting all known purchasers directly.","Sold At","Lowe’s stores nationwide and online at Lowes.com from May 2024 through January 2025 for about $200.","Enerco Group Inc., of Cleveland, Ohio",,,China,,
25-015,,"October 17, 2024",,"Colsen Recalls Fire Pits Due to Risk of Serious Burn Injury from Flame Jetting and Fire Spreading Hazards","Colsen-branded fire pits","This recall involves Colsen-branded indoor/outdoor tabletop fire pits. The fire pits consist of a concrete open reservoir intended to contain burning liquid alcohol. There are seven models of Colsen-branded fire pits varying in size from 5 to 18 inches wide. The fire pit models are gray or black in color and are round, rectangular, hexagonal, square, or skull-shaped. The fire pits are sold with a flame extinguisher with the “Colsen” brand printed on it.","Alcohol flames can be invisible and lead to flame jetting when refilling the fire pit reservoir. Flame jetting is a serious event that can occur while pouring alcohol, when fire flashes back to the alcohol container and suddenly propels burning alcohol out of the container and onto people nearby.&nbsp;Alcohol can also splash, spill or leak out of the fire pit reservoir during use, causing a flash fire that can spread and create larger hotter flames, that can escape the unit.Use of the recalled fire pits can lead to injury quickly and unexpectedly, causing burns in less than one second, that can be serious and deadly.",,,Dispose,"About 89,500 (including Colsen-branded fire pits previously manufactured by another company)","CPSC has received 31 reports of flame jetting and flames escaping from the concrete container; resulting in 19 burn injuries. Two incidents resulted in third degree burns to more than 40% of victims’ bodies, and at least six incidents have involved surgery, prolonged medical treatment, admission to burn treatment facilities, short-term disability, loss of function, physical therapy, or permanent disfigurement.","Consumers should immediately stop using the recalled fire pits and dispose of them. Do NOT resell or donate them.&nbsp;It is a violation of federal law to sell or distribute recalled products. The firm stopped selling Colsen-branded fire pits less than one year after it acquired the product business and does not have the financial resources to offer a remedy to consumers.","Sold At","Online at https://colsenfirepits.com/ and Amazon.com, Wayfair, Walmart, Sharper Image, FlipShop, Grommet, Meta, TikTok from January 2020 to July 2024 for between $40 and $90.",,"Colsen Fire Pits LLC, of Miami, Florida",,"United States",,
24-116,,"February 15, 2024",,"Char-Broil Recalls Digital Electric Smokers Due to Risk of Electric Shock","Digital Electric Smokers","This recall involves Char-Broil digital electric smokers with the following model descriptions: Digital Electric Smoker; Digital Electric Smoker w/Window; Digital Electric Smoker, Black w/Window; Digital Electric Smoker, Medallion; Digital Electric Smoker, Connected; and Digital Electric Smoker, XL. These electric smokers were designed and intended only for outdoor use to cook without charcoal. The smokers were sold in black and stainless-steel finishes. The “Char-Broil” logo plate is on the front of the unit. The product label is located on the outside back of the unit and includes the model and serial numbers and brand information. UPC codes, located on the packaging, are included in this recall with the model description and item numbers as follows:&nbsp;Model Description&nbsp;Model No.UPCDigital Electric Smoker142020021720200214202002-A117202002-A1099143020020Digital Electric Smoker, w/Window142020041720200414202004-A117202004-A1099143020044Digital Electric Smoker, Black w/Window19202101099143021010Digital Electric Smoker, Medallion463246619047362324665Digital Electric Smoker, Connected152020431720204315202043-A117202043-A1099143020433Digital Electric Smoker, XL142020051720200514202005-A117202005-A1099143020051","The smokers can leak electrical current during use, posing an electric shock hazard.",,,Repair,"About 211,700 (In addition, 3,440 were sold in Canada)","Char-Broil received 79 reports of consumers who experienced a minor electric shock from touching the smokers while in use, including one report of a consumer developing a finger blister after the shock.","Consumers should immediately stop using the recalled electric smokers and contact Char-Broil for a free repair kit. The repair kit consists of a Ground Fault Circuit Interrupter (“GFCI”) plug (also known as a “pigtail”), a clamshell enclosure to secure the GFCI pigtail, and a cable clamp. Instructions for installing each of these repair kit items will also be provided.","Sold At","Lowe’s, Menards, Ollie’s Bargain Outlet, Target and other stores nationwide, and online at Amazon.com, HSN.com and Charbroil.com from April 2015 through January 2024 for between $300 and $600.","Char-Broil LLC, of Columbus, Georgia",,,China,,
24-061,,"December 14, 2023",,"Traeger Pellet Grills Recalls Flat Top Propane Grills Due to Fire Hazard","Traeger Flatrock Flat Top Propane Grills","This recall involves&nbsp;the Traeger Flatrock Flat Top Grills powered by propane. The product is black in color and has a closeable lid with a silver handle and the name “Traeger” written on it in black with the Traeger logo. The product is approximately 74 inches long by 27 inches wide by 36 inches tall and weighs about 189 lbs. The grills have a silver color label located on the rear with SKU Number as 1DFL42LLA.","The burner control knob can be incorrectly labeled, which can result in the grill being unintentionally left on, posing a fire hazard.",,,Repair,"About 37,000","The firm has received 57 reports of flame adjustment knobs being incorrectly labeled. No fires or injuries have been reported.","Consumers should immediately stop using the recalled Traeger Flatrock Flat Top Grills and contact Traeger for inspection instructions and, if the burner control knobs are incorrectly labeled, consumers will receive a free repair kit.","Sold At","Ace Hardware, The Home Depot and Scheel’s stores nationwide and online at www.acehardware.com, www.homedepot.com and&nbsp;www.traeger.com from February 2023 through October 2023 for about $900.",,,,Vietnam,,
