"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-423,,"August 07, 2025",,"Fieldsheer Apparel Technologies Recalls Heated Socks Due to Injury Hazard","Fieldsheer Heated Socks","This recall involves Fieldsheer Apparel Technologies’ heated socks, models MWMS07, MWWS07 and MWMS05. The recalled merino wool socks were sold in black/gray, gray/orange, gray/pink and black/orange color combinations, and in sizes small through extra-large. The socks came with two lithium-ion battery packs and a charging cable. The socks have a battery pocket with either a slit or a black or gray zipper. Model MWMS05 includes a battery pack with model number MW37V122 and a four-button remote control to adjust the heat settings. Models MWMS07 and MWWS07 include Bluetooth battery packs with model number MW37V22-N. The model number can be found printed on the top left corner of the label on the back of the battery pack. The Fieldsheer logo appears in orange on the front of each sock.Note: Do not throw the lithium-ion battery or device in the trash, the general recycling stream (e.g., street-level or curbside recycling bins), or used battery recycling boxes found at various retail and home improvement stores. Lithium-ion batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center may accept this lithium-ion battery or device for disposal. Before taking your battery or device to a HHW collection center, contact that office ahead of time and ask whether it accepts lithium-ion batteries. If it does not, contact your municipality for further guidance.","The socks can cause pain and discomfort resulting in burns and blisters when worn during high-intensity activities that generate a combination of heat, excessive friction, moisture and pressure, posing an injury hazard.",,,"Refund, Replace","About 45,000","The firm has received 11 reports of socks causing pain and discomfort, resulting in 4 burns and blisters.  ","Consumers should immediately stop using the heated socks and contact Fieldsheer Apparel Technologies for a full refund or replacement product of equal value. Consumers should dispose of the lithium-ion battery packs in accordance with applicable laws and regulations.","Sold At","Scheels All Sports, Fred Meyer, Home Depot, Meijer, Bomgaars Supply, Buchheits, Running Supply, Fleet Farm Wholesale Supply and other nationwide retailers and online at Amazon.com from August 2021 through June 2025 for between $80 and $130.",,,,Bangladesh,"Recalling Firm:","Tech Gear 5.7 Inc., dba Fieldsheer Apparel Technologies, of Carlsbad, California"
25-226,,"April 17, 2025",,"The North Face Recalls Women’s Shellista V Mid Waterproof Boots Due to Fall Hazard","The North Face Women’s Shellista V Mid Waterproof Boots","This recall involves The North Face Women’s Shellista V Mid Waterproof Boots in sizes 5 through 11. The boots have traditional lace-up closures and The North Face logo embossed on the side and imprinted on the insole. The boots were sold in white with style number NF0A8ADB3IE, gray with style number NF0A8ADB5IF, tan with style number NF0A8ADBHFQ, and black with style number NF0A8ADBKT0. The style number is located on the label on the tongue of the boot.&nbsp;&nbsp;","The hook of one boot can catch on the lace of the other boot, posing a fall hazard to the consumer.",,,Refund,"About 15,200 (In addition, about 5,900 were sold in Canada)","The firm has received 28 reports of the top hook catching on the lace of the other boot, including 15 reports of minor injuries in the United States.","Consumers should immediately stop using the recalled boots and contact The North Face for instructions on how to return the boots and receive a full refund in the original form of payment, a gift card, or via check if the purchase was made with cash. After contacting The North Face, consumers will receive a shipping label to return the boots free of charge.","Sold At","The North Face stores, Dick’s Sporting Goods, Nordstrom, REI, and other stores nationwide, and online at thenorthface.com and other websites from September 2024 through January 2025 for about $165.","The North Face, a division of VF Outdoor LLC, of Denver, Colorado",,,Vietnam,,
24-166,,"March 21, 2024",,"Culture Kings Recalls Sneaker Basel Magnetic Levitation Displays Due to Laceration and Ingestion Hazards","Sneaker Basel Double Magnetic Levitation Displays","This recall involves two models of Culture Kings’ Sneaker Basel Double Magnetic Levitation Displays used to showcase floating pairs of sneakers at home by consumers. Model CXF-22, Magnetic Levitation Sneaker Display 2, has a black or black/white color combination rectangular frame. Model CXF-24B, Stackable Magnetic Levitation Sneaker Display, has an uppercase I-shaped black frame. The displays have LED lighting and were sold with or without a remote control. Both models came with two magnets, counterweight beads and a power adaptor. The Culture Kings logo appears on the side of the display. Only displays that levitate two sneakers are included in this recall.","The sneaker display’s magnets can forcefully attract, break, splinter and emit sparks, posing a laceration hazard. In addition, when two or more high-powered magnets are swallowed, either accidentally or intentionally, the ingested magnets can attract each other and become lodged in the digestive system. This can lead to perforations, twisting and/or blockage of the intestines that can lead to infection and death.",,,"Dispose, Refund","About 4,300","The firm has received one report of an incident in the U.S. where the magnets collided and shattered during use, without injury. The firm has received seven reports of incidents in Australia where the magnets collided and shattered during use, including four minor injuries.","Consumers should immediately stop using the recalled displays, store them away and contact Culture Kings for a full refund. Consumers should keep the magnets at least six inches apart during handling. If the magnets come together, consumers should not attempt to separate them. Consumers will be asked to request free “Recalled Product” stickers for the magnets and to place a sticker on the metal side of each magnet, destroy the display by cutting the power cord, and upload a photo of the stickered magnets and destroyed display to https://www.recallrtr.com/sneakerdisplays. The magnets and sneaker display should be discarded after the refund is received.","Sold At","Online at culturekings.com from July 2020 through January 2023 for between $68 and $260.","Culture Kings USA Inc., of San Francisco, California",,,China,,
24-082,,"January 11, 2024",,"Boot Royalty Recalls Men’s Leather Work Boots Due to Crush Hazard","Justin Boots Keaven WP Met Guard Work Boots Model SE4570","This recall involves the Men's Dark Brown Keaven WP Met Guard Work Boots with model SE4570 manufactured in July and August 2022. The recalled leather work boots are slip-on and look like cowboy boots. They have a metatarsal guard and a steel toe to protect the wearer’s feet. The boots are tan and brown with decorative stitching on the uppers. The boots were sold in men’s sizes 7 through 14. The boots have a red color label on the outsole that reads “Justin”. “Justin” is also stamped into the leather near the outside heel of the product. The labels “Steel Toe” and “Met Guard” are sewn into the seam on the side of the products. A label heat transferred onto the inside of the top of the shaft of the boot includes the manufacturing date code of either 07/22 NH or 08/22 NH representing the month and year.&nbsp;","The work boots can be missing the metatarsal guard, posing an impact hazard to the user's feet.",,,Replace,"About 3,200","The firm has received one report of an injury when a heavy object fell on a consumer's foot, resulting in bruising. ","Consumers should immediately stop using the recalled boots and contact Boot Royalty Company for instructions on how to receive free replacement boots.","Sold At","Grainger, Safety Shoes Distributors, Saf-Gard Safety Shoe Company and other stores nationwide and online at www.grainger.com, www.justinboots.com and other online sites from September 2022 through September 2023 for between $150 and $200.","Boot Royalty Company L.P., of Fort Worth, Texas ",,,Vietnam,,
24-072,,"January 04, 2024",,"H.H. Brown Shoe Company Recalls Redeemer Work Boots Due to Injury Hazard","Redeemer Men’s Work Boot Model DH 5379","This recall involves Redeemer DH 5379 Men’s 11” Waterproof Metguard Comp Toe Ropers Work Boots with manufacturing codes VCJJ22, VCJC23, VCJD23 and VCJF23. They are pull-on boots with a brown leather upper decorated in a western style theme. They have a square toe, a one-inch heel, an EVA midsole and a metatarsal guard. The words “Phantom Rider” and “Non-Metallic Toe” are embossed in the outer side of the leather upper. The words “Puncture Resisting Sole” are embossed in the leather in the back of the boot.&nbsp; A black label stating “Waterproof” is sewn into a seam on the outer side of the boot. A white label on the inside of the boot includes the model number DH5379, the size and the manufacturing code. Only boots with manufacturing codes VCJJ22, VCJC23, VCJD23 and VCJF23 are included in this recall.","The sole is not puncture-resistant, posing an injury hazard.",,,Replace,"About 2,360","None reported","Consumers should immediately stop using the recalled boots and contact H.H. Brown Shoe Company for a prepaid shipping label to return the boots for a free replacement of Redeemer DH5379 Work Boots with puncture-resistant soles.","Sold At","Shoe and workwear stores nationwide and online at doublehboots.com from February 2023 through October 2023 for about $190.","H.H. Brown Shoe Company Inc., of Greenwich, Connecticut",,,Vietnam,,
